job_id,iteration,m,total_migration,pop,numClusters,mutation_rate,recombination_rate,pi_loss,fst_loss,ibd_loss,dxy_loss,genrel_loss
327,4,0.00015887161649915413,0.11856513676418222,20293.31301872209,1.0,4.6423779233107444e-07,2.75e-06,0.024392118974496477,0.006449596700725982,0.0037791028141471745,0.00014075201244035694,3.24897767139971e-05
328,0,2.984894940734451e-05,0.02716735662306514,21469.936923764995,2.0,4.567830040818011e-07,2.75e-06,0.022787788038476985,0.007566806223504437,0.0004813072286589767,0.0003050801946718132,2.8132730979061438e-05
328,1,0.0007154275453747737,0.13376397020582384,8879.0663010337,3.0,4.5358167758915457e-07,2.75e-06,0.06550778100115728,0.03757516262079547,0.025311839043828697,0.0004861539966615071,0.00031054658211696995
328,2,6.78399986397371e-05,0.24726555943310832,18900.09088104934,1.0,4.6554883756999515e-07,2.75e-06,0.03665378650076737,0.006233609011794591,0.0005350633652697916,0.00017474056640523654,3.218002200022728e-05
328,3,9.6425925416129e-05,0.0631265461431437,14459.66433686198,1.0,4.649150048036157e-07,2.75e-06,0.02752281910841679,0.006095141771007344,0.0027918774529634553,0.00014193862947101384,3.1460828470630715e-05
328,4,0.0013095496185584867,0.08591797853148606,20685.803701842757,1.0,4.5331208123208613e-07,2.75e-06,0.026880873564069475,0.015676439269945896,0.005574601985738719,0.00026746697030223494,4.472198986322051e-05
329,0,5.672945878626051e-06,0.022189403889760394,21749.150330182507,2.0,4.767928098764004e-07,2.75e-06,0.04254449661613719,0.008529350833838835,0.00047451461721007183,0.0003237856032782381,2.7364043918730897e-05
329,1,2.5264406311877007e-05,0.06374917547018469,7084.288743587868,1.0,4.79992566410891e-07,2.75e-06,0.04561949335304494,0.006175430201236453,0.0005021504522946636,0.00031273161725520535,2.704433005576983e-05
329,2,0.00010156320436324545,0.3002417533007976,2364.224478468883,1.0,4.488271533215147e-07,2.75e-06,0.05281380084582191,0.008119984371270742,0.005885381777363648,0.0007569158970476493,0.00011646790969371075
329,3,0.00017572366893133973,0.2727303544702237,14864.031847097567,1.0,4.7060917419105095e-07,2.75e-06,0.03833645590672636,0.007363267728684848,0.005017325428295551,0.0002307841123932779,4.0865281815010444e-05
329,4,0.00015881071670955784,0.07579840642140544,2249.755154596726,3.0,4.7061332564312787e-07,2.75e-06,0.07637305873375679,0.07066263170762034,0.060113467924829515,0.0002599272581873995,0.001141448129985138
330,0,1.3129210242895848e-05,0.25875541797493123,2270.937883199248,2.0,4.644322392817283e-07,2.75e-06,0.02286811671186295,0.006260268113363304,0.00050242582508218,0.00032328181087807126,1.7348728381465806e-05
330,1,0.0002469587735791264,0.17191591641828224,22532.91929127525,3.0,4.6765635102073266e-07,2.75e-06,0.029728271408698742,0.00911799377336698,0.007400045728119417,0.00016470506155243556,5.0051979007369956e-05
330,2,1.9547630606915408e-05,0.03566762012437308,18515.25394781734,2.0,4.4329386992444556e-07,2.75e-06,0.03778787361920919,0.006975886381747817,0.0004723764453505754,0.000577504604178626,2.8260143672876e-05
330,3,4.2697168342809203e-05,0.1441731125485641,10211.420315980777,3.0,4.72098552338568e-07,2.75e-06,0.03153187850229483,0.00578036711227336,0.0004905057500846873,0.00015779556615014398,2.7533401748622646e-05
