job_id,iteration,m,total_migration,pop,numClusters,mutation_rate,recombination_rate,pi_loss,fst_loss,ibd_loss,dxy_loss,genrel_loss,D,accepted
43,1,4.7602657412038194e-05,0.2416141355885999,7851.685894777224,3.0,4.652694184053946e-07,2.75e-06,0.0230170522170901,0.0055959225662138,0.0005180593409639,0.0001511697567414,2.764535733628891e-05,1.8365336064526059,True
264,1,2.515479216287439e-05,0.233964234241631,5890.320824059897,3.0,4.6073775069645365e-07,2.75e-06,0.0209856976254893,0.0057075224090471,0.000518286561979,0.0002412619744003,2.479768744916401e-05,1.836973257715328,True
57,0,8.215370549911673e-05,0.1243183211916738,9148.002066882,1.0,4.627393322691709e-07,2.75e-06,0.0244310121322473,0.0055139621815308,0.0015823071335722,0.0001385660970187,3.04205559770114e-05,1.837063888881769,True
424,4,2.9026698532772494e-05,0.0722672243408096,22185.78488468443,2.0,4.64281436925028e-07,2.75e-06,0.0222301222239126,0.00564314031346,0.0004862657410799,0.0001601752614267,3.10693487735165e-05,1.8373776089906497,True
246,4,2.918965523988975e-05,0.2292026762926754,6615.746233474653,2.0,4.622583185983493e-07,2.75e-06,0.0216197684852199,0.0056763744533043,0.0004882538842645,0.000175720692043,2.8278753732123223e-05,1.8374732288588873,True
66,2,9.294093177658464e-05,0.2833699189986997,6979.782972461851,1.0,4.587587880906487e-07,2.75e-06,0.0220373500836883,0.0056550727198751,0.0015195589678805,0.0001629160774706,3.1175517425424405e-05,1.8377608375035515,True
312,3,0.0001070435626226,0.2653725133423031,21753.483836503405,2.0,4.59664651087492e-07,2.75e-06,0.0205727574698428,0.0057325090814255,0.0017305103272184,0.0002396970716315,3.156286741613813e-05,1.8380934976232488,True
20,3,6.18281499810223e-06,0.1503820219921915,17626.45570372477,3.0,4.590578102959548e-07,2.75e-06,0.0210594593015815,0.0057086100898253,0.000506631357563,0.0001895295287078,3.0833214361682e-05,1.8382910077994745,True
434,3,1.4023125894481568e-05,0.1941675342076749,8464.124261984307,2.0,4.623714186669292e-07,2.75e-06,0.0209463151566056,0.0057171075431814,0.0005107656483241,0.000222048608914,2.9368632652278327e-05,1.8390261004699968,True
123,4,7.013736120786349e-06,0.1289053920888424,22547.9507516941,3.0,4.581420439429894e-07,2.75e-06,0.0209381159500261,0.005717844224752,0.0005121983853841,0.0002218911566102,3.128496345007344e-05,1.8391125945681437,True
327,1,2.8704872666268507e-05,0.1430412687324204,13910.230866799082,3.0,4.587915735327818e-07,2.75e-06,0.0218244214893458,0.0056719761464616,0.0005134556660358,0.0003051261159792,2.968690205085522e-05,1.8392215546418413,True
397,2,6.703021039214965e-05,0.0996385572497813,23366.97042701114,3.0,4.643584039022278e-07,2.75e-06,0.0249270007873002,0.005491868282767,0.0006851544511394,0.0001370489424238,3.067614001000317e-05,1.839370605028067,True
116,4,2.467040774844269e-05,0.2664478098352528,7611.052984260871,3.0,4.624903795053952e-07,2.75e-06,0.0212935792402866,0.0057016060026838,0.000511244575207,0.000183870606025,2.793031508373197e-05,1.8396652032634755,True
424,2,8.963618998353585e-05,0.1374925126190166,24200.57853831486,2.0,4.6379542899733566e-07,2.75e-06,0.0244060875135634,0.0055261971690547,0.0013559051502438,0.0001428124390251,3.143047742234817e-05,1.83986574157133,True
425,3,4.106592063836265e-06,0.2133954418776728,5176.854385755258,2.0,4.5558392263884267e-07,2.75e-06,0.0214156023149647,0.0056968142416615,0.0005100791401463,0.0002826761552177,2.5902559031670304e-05,1.8400881752244849,True
300,4,9.307409877360514e-05,0.148645861541991,19275.79546495613,2.0,4.661610612352976e-07,2.75e-06,0.0245524516421137,0.0055183907342273,0.0018331379316354,0.0001386708426651,3.108935944944416e-05,1.8401838230975935,True
60,2,2.4293514468985828e-05,0.1516256639913878,16629.43841377106,3.0,4.579543065534438e-07,2.75e-06,0.0215735927956619,0.0056935140629903,0.0004991747043441,0.000301379987474,3.0629021908252774e-05,1.841434751832185,True
163,2,1.0583695164815266e-05,0.1309433481972155,8486.366343289079,2.0,4.597950684548206e-07,2.75e-06,0.0209074276758616,0.0057286649333095,0.000508910020512,0.0002100995241474,2.799042702598549e-05,1.8416237781179263,True
493,2,3.547919197981041e-05,0.1157410616135285,12451.419508766292,2.0,4.569857434158646e-07,2.75e-06,0.0225654812298834,0.0056410479404442,0.0004776863399067,0.0003442608927953,2.9818463267913876e-05,1.8417688899069702,True
232,4,1.7757750450320433e-05,0.172138510217325,7369.167743236095,2.0,4.578581381222255e-07,2.75e-06,0.022140086829033,0.0056646318072392,0.0005119496705899,0.00032447188514,2.810836238325126e-05,1.8418206105614239,True
62,0,9.8168171780239e-05,0.2548255291842649,11462.245995624811,2.0,4.597234900339627e-07,2.75e-06,0.0213372506168326,0.0057129711265212,0.002463014905651,0.0001693786608325,3.297650689780076e-05,1.8433494572785287,True
13,3,2.020772973034467e-05,0.2079334416758172,8641.618759168006,2.0,4.657844092316635e-07,2.75e-06,0.0210113702129513,0.0057324869591842,0.0004940396230441,0.0002104503863931,2.966066513954701e-05,1.844093489265233,True
169,4,1.5281332688970958e-05,0.1007027601278905,22822.16121695105,3.0,4.618594935288892e-07,2.75e-06,0.0221249038008497,0.005674031751638,0.0005136436232339,0.0001626278800489,3.096607773735084e-05,1.8441208961737467,True
260,0,8.085025379222615e-05,0.0788003049739752,19935.702773868696,1.0,4.6272297126961925e-07,2.75e-06,0.0246887527634104,0.0055252014835747,0.0011423375676114,0.0001403076222714,3.145230117141614e-05,1.844172669565603,True
405,1,2.7011667214215985e-05,0.1902546317714194,5208.158284420171,2.0,4.605749139576932e-07,2.75e-06,0.0211834211578503,0.0057245835995067,0.0004985044466255,0.0002654813048698,2.5285630440776328e-05,1.8443393342496641,True
4,3,8.643335799812701e-05,0.1593726470253761,23564.146430871664,2.0,4.581116130024382e-07,2.75e-06,0.023506971106403,0.005597791827636,0.0010957817029032,0.0001488896309003,3.156512701284258e-05,1.84453699196078,True
493,1,3.6795908787351067e-05,0.1271668496001087,22973.34044931295,3.0,4.593179968199253e-07,2.75e-06,0.0217927807189435,0.0056971847800203,0.0004849910617543,0.0001693868820203,3.1223147081461975e-05,1.8455495346565918,True
256,2,1.1231852496139724e-05,0.1689875430256346,11202.89168055895,2.0,4.65646065327726e-07,2.75e-06,0.0212962458309279,0.0057243155563984,0.0005125652105288,0.0001838448212255,3.0393763279320287e-05,1.8458416001563525,True
110,2,7.832837326410697e-05,0.0952314901693246,19722.66893742849,3.0,4.577295296479664e-07,2.75e-06,0.0229193541457046,0.0056382232281451,0.0014755045900042,0.0001442046634659,2.971254392212978e-05,1.8463073286560465,True
141,2,4.179022071242271e-05,0.0983259967988028,9011.660308154898,1.0,4.483077325099762e-07,2.75e-06,0.0233214432952403,0.0056163070235205,0.0005247993343107,0.0003690820317442,2.9978320167490037e-05,1.846587984460734,True
